account,balance_t,total,total_1,total_13,total_35,total_5,is_in,type
69852688,"[147, 24, 121, 2, 0]",147,24,121,2,0,True,1
60812668,"[147, 58, 89, 0, 0]",147,58,89,0,0,True,1
65060528,"[139, 11, 128, 0, 0]",139,11,128,0,0,True,1
66066888,"[130, 0, 99, 11, 20]",130,0,99,11,20,True,1
67022958,"[37, 7, 30, 0, 0]",37,7,30,0,0,True,1
69830228,"[147, 0, 46, 48, 53]",147,0,46,48,53,True,3
66076838,"[120, 27, 93, 0, 0]",120,27,93,0,0,True,1
61894758,"[147, 108, 39, 0, 0]",147,108,39,0,0,True,0
60826618,"[147, 33, 110, 4, 0]",147,33,110,4,0,True,1
61851298,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61868788,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
65002268,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67068538,"[12, 11, 1, 0, 0]",12,11,1,0,0,True,0
65020018,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61854688,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61829668,"[147, 7, 140, 0, 0]",147,7,140,0,0,True,1
61855288,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
67007608,"[28, 0, 20, 8, 0]",28,0,20,8,0,True,1
61804228,"[147, 11, 136, 0, 0]",147,11,136,0,0,True,1
61844758,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61850158,"[147, 52, 95, 0, 0]",147,52,95,0,0,True,1
67021688,"[36, 0, 0, 1, 35]",36,0,0,1,35,True,3
61874428,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66095118,"[74, 0, 26, 32, 16]",74,0,26,32,16,True,2
69850478,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67010028,"[48, 3, 45, 0, 0]",48,3,45,0,0,True,1
66098788,"[62, 12, 50, 0, 0]",62,12,50,0,0,True,1
67062538,"[18, 11, 7, 0, 0]",18,11,7,0,0,True,0
61802788,"[147, 11, 107, 29, 0]",147,11,107,29,0,True,1
63087678,"[147, 49, 98, 0, 0]",147,49,98,0,0,True,1
61831768,"[147, 14, 133, 0, 0]",147,14,133,0,0,True,1
60829208,"[147, 9, 138, 0, 0]",147,9,138,0,0,True,1
63060138,"[147, 2, 145, 0, 0]",147,2,145,0,0,True,1
67000618,"[62, 15, 47, 0, 0]",62,15,47,0,0,True,1
65011818,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
62088788,"[147, 27, 117, 3, 0]",147,27,117,3,0,True,1
60812128,"[147, 0, 140, 7, 0]",147,0,140,7,0,True,1
61879628,"[147, 17, 119, 11, 0]",147,17,119,11,0,True,1
61831078,"[147, 30, 7, 23, 87]",147,30,7,23,87,True,3
61832758,"[147, 86, 61, 0, 0]",147,86,61,0,0,True,0
66051288,"[71, 17, 54, 0, 0]",71,17,54,0,0,True,1
60830328,"[147, 9, 138, 0, 0]",147,9,138,0,0,True,1
61860368,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
61826218,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66068828,"[126, 27, 99, 0, 0]",126,27,99,0,0,True,1
69839168,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
61869058,"[147, 36, 30, 44, 37]",147,36,30,44,37,True,2
61831778,"[147, 104, 24, 19, 0]",147,104,24,19,0,True,0
67062598,"[18, 0, 18, 0, 0]",18,0,18,0,0,True,1
69872168,"[147, 11, 134, 2, 0]",147,11,134,2,0,True,1
63025038,"[147, 0, 130, 17, 0]",147,0,130,17,0,True,1
61831328,"[147, 1, 125, 19, 2]",147,1,125,19,2,True,1
61824818,"[147, 59, 88, 0, 0]",147,59,88,0,0,True,1
67015628,"[46, 27, 19, 0, 0]",46,27,19,0,0,True,0
67000818,"[62, 11, 51, 0, 0]",62,11,51,0,0,True,1
63009638,"[147, 128, 1, 0, 18]",147,128,1,0,18,True,0
63001288,"[61, 1, 60, 0, 0]",61,1,60,0,0,True,1
61827858,"[147, 57, 90, 0, 0]",147,57,90,0,0,True,1
66081778,"[107, 39, 65, 3, 0]",107,39,65,3,0,True,1
66028558,"[125, 4, 119, 2, 0]",125,4,119,2,0,True,1
65018228,"[137, 0, 57, 80, 0]",137,0,57,80,0,True,2
61880198,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
65055538,"[138, 136, 2, 0, 0]",138,136,2,0,0,True,0
60818708,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62068878,"[147, 86, 61, 0, 0]",147,86,61,0,0,True,0
65010088,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63096538,"[147, 1, 127, 18, 1]",147,1,127,18,1,True,1
18669555,"[40, 19, 21, 0, 0]",40,19,21,0,0,True,1
60845788,"[147, 94, 53, 0, 0]",147,94,53,0,0,True,0
61832568,"[147, 1, 103, 43, 0]",147,1,103,43,0,True,1
62888188,"[147, 75, 72, 0, 0]",147,75,72,0,0,True,0
60848968,"[147, 75, 72, 0, 0]",147,75,72,0,0,True,0
66892398,"[147, 94, 53, 0, 0]",147,94,53,0,0,True,0
63068028,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
62055098,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
67028538,"[29, 0, 12, 2, 15]",29,0,12,2,15,True,3
62099898,"[147, 3, 140, 4, 0]",147,3,140,4,0,True,1
63069108,"[147, 49, 98, 0, 0]",147,49,98,0,0,True,1
62075208,"[11, 11, 0, 0, 0]",11,11,0,0,0,True,0
66085208,"[102, 66, 36, 0, 0]",102,66,36,0,0,True,0
63022698,"[147, 37, 110, 0, 0]",147,37,110,0,0,True,1
61859198,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
67026108,"[33, 28, 5, 0, 0]",33,28,5,0,0,True,0
67066288,"[16, 12, 4, 0, 0]",16,12,4,0,0,True,0
66090828,"[77, 33, 44, 0, 0]",77,33,44,0,0,True,1
66091288,"[75, 75, 0, 0, 0]",75,75,0,0,0,True,0
63008078,"[35, 0, 35, 0, 0]",35,0,35,0,0,True,1
61894858,"[147, 1, 0, 62, 84]",147,1,0,62,84,True,3
66077988,"[114, 13, 101, 0, 0]",114,13,101,0,0,True,1
69843018,"[15, 12, 3, 0, 0]",15,12,3,0,0,True,0
67029288,"[27, 0, 0, 27, 0]",27,0,0,27,0,True,2
67025878,"[34, 17, 16, 1, 0]",34,17,16,1,0,True,0
63079688,"[130, 25, 105, 0, 0]",130,25,105,0,0,True,1
61841988,"[147, 110, 37, 0, 0]",147,110,37,0,0,True,0
69896178,"[147, 1, 1, 0, 145]",147,1,1,0,145,True,3
61840688,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63025288,"[147, 0, 87, 13, 47]",147,0,87,13,47,True,1
61824858,"[147, 8, 139, 0, 0]",147,8,139,0,0,True,1
69835198,"[117, 1, 116, 0, 0]",117,1,116,0,0,True,1
67069738,"[13, 12, 1, 0, 0]",13,12,1,0,0,True,0
63081278,"[147, 0, 34, 3, 110]",147,0,34,3,110,True,3
61807668,"[147, 41, 106, 0, 0]",147,41,106,0,0,True,1
69890528,"[147, 1, 2, 99, 45]",147,1,2,99,45,True,2
61854378,"[147, 0, 1, 4, 142]",147,0,1,4,142,True,3
66089998,"[100, 5, 39, 2, 54]",100,5,39,2,54,True,3
61805428,"[147, 24, 123, 0, 0]",147,24,123,0,0,True,1
60818368,"[147, 12, 135, 0, 0]",147,12,135,0,0,True,1
67022668,"[37, 2, 8, 0, 27]",37,2,8,0,27,True,3
67059268,"[20, 0, 20, 0, 0]",20,0,20,0,0,True,1
66082858,"[81, 81, 0, 0, 0]",81,81,0,0,0,True,0
66016728,"[130, 14, 53, 62, 1]",130,14,53,62,1,True,2
63068828,"[147, 0, 0, 1, 146]",147,0,0,1,146,True,3
63087988,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67061678,"[18, 2, 2, 0, 14]",18,2,2,0,14,True,3
67000288,"[62, 25, 37, 0, 0]",62,25,37,0,0,True,1
66085078,"[72, 15, 57, 0, 0]",72,15,57,0,0,True,1
62080658,"[126, 125, 1, 0, 0]",126,125,1,0,0,True,0
67069078,"[14, 13, 1, 0, 0]",14,13,1,0,0,True,0
67028808,"[32, 10, 21, 1, 0]",32,10,21,1,0,True,1
65017798,"[147, 4, 143, 0, 0]",147,4,143,0,0,True,1
60808118,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
65015088,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63077058,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61891058,"[147, 137, 10, 0, 0]",147,137,10,0,0,True,0
66051218,"[133, 0, 133, 0, 0]",133,0,133,0,0,True,1
69802568,"[147, 0, 0, 144, 3]",147,0,0,144,3,True,2
66667878,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
62098978,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
61835808,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67000688,"[55, 42, 8, 0, 5]",55,42,8,0,5,True,0
69861888,"[83, 83, 0, 0, 0]",83,83,0,0,0,True,0
62069828,"[59, 42, 9, 0, 8]",59,42,9,0,8,True,0
67015808,"[29, 14, 15, 0, 0]",29,14,15,0,0,True,1
67016658,"[44, 44, 0, 0, 0]",44,44,0,0,0,True,0
67000538,"[60, 23, 37, 0, 0]",60,23,37,0,0,True,1
60815208,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
65009128,"[147, 76, 71, 0, 0]",147,76,71,0,0,True,0
61847368,"[70, 0, 0, 1, 69]",70,0,0,1,69,True,3
66025798,"[112, 20, 92, 0, 0]",112,20,92,0,0,True,1
60806488,"[147, 77, 70, 0, 0]",147,77,70,0,0,True,0
67815518,"[147, 0, 110, 13, 24]",147,0,110,13,24,True,1
61822328,"[147, 143, 4, 0, 0]",147,143,4,0,0,True,0
61841488,"[147, 80, 67, 0, 0]",147,80,67,0,0,True,0
60828418,"[147, 46, 101, 0, 0]",147,46,101,0,0,True,1
62092888,"[147, 1, 137, 9, 0]",147,1,137,9,0,True,1
61812998,"[147, 0, 89, 57, 1]",147,0,89,57,1,True,1
66097888,"[70, 8, 62, 0, 0]",70,8,62,0,0,True,1
60852078,"[147, 13, 61, 72, 1]",147,13,61,72,1,True,2
67056618,"[23, 17, 0, 0, 6]",23,17,0,0,6,True,0
20081218,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
88880008,"[147, 1, 56, 88, 2]",147,1,56,88,2,True,2
20070608,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
61847288,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
67067288,"[16, 3, 5, 8, 0]",16,3,5,8,0,True,2
67050228,"[17, 7, 10, 0, 0]",17,7,10,0,0,True,1
65889998,"[136, 86, 10, 40, 0]",136,86,10,40,0,True,0
66061228,"[128, 9, 103, 16, 0]",128,9,103,16,0,True,1
69841658,"[147, 130, 17, 0, 0]",147,130,17,0,0,True,0
63078868,"[147, 0, 70, 14, 63]",147,0,70,14,63,True,1
61874558,"[147, 0, 61, 86, 0]",147,0,61,86,0,True,2
67026008,"[33, 19, 14, 0, 0]",33,19,14,0,0,True,0
62008178,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
61896858,"[14, 14, 0, 0, 0]",14,14,0,0,0,True,0
69859658,"[147, 0, 118, 29, 0]",147,0,118,29,0,True,1
67026988,"[30, 28, 2, 0, 0]",30,28,2,0,0,True,0
67058778,"[21, 20, 1, 0, 0]",21,20,1,0,0,True,0
61891018,"[147, 0, 0, 147, 0]",147,0,0,147,0,True,2
62088068,"[147, 0, 32, 85, 30]",147,0,32,85,30,True,2
61872468,"[45, 5, 17, 23, 0]",45,5,17,23,0,True,2
67015778,"[46, 43, 3, 0, 0]",46,43,3,0,0,True,0
67026158,"[33, 0, 17, 0, 16]",33,0,17,0,16,True,1
61855578,"[147, 14, 133, 0, 0]",147,14,133,0,0,True,1
61823568,"[147, 1, 120, 26, 0]",147,1,120,26,0,True,1
66089168,"[16, 15, 1, 0, 0]",16,15,1,0,0,True,0
66008638,"[130, 89, 41, 0, 0]",130,89,41,0,0,True,0
66029298,"[45, 42, 3, 0, 0]",45,42,3,0,0,True,0
62089878,"[72, 0, 64, 8, 0]",72,0,64,8,0,True,1
60824208,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61827658,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61840798,"[147, 19, 26, 102, 0]",147,19,26,102,0,True,2
61828698,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
61862598,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61855718,"[147, 52, 95, 0, 0]",147,52,95,0,0,True,1
61824198,"[147, 5, 142, 0, 0]",147,5,142,0,0,True,1
69886568,"[26, 26, 0, 0, 0]",26,26,0,0,0,True,0
69869218,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
65019058,"[147, 14, 0, 0, 133]",147,14,0,0,133,True,3
63069118,"[147, 14, 133, 0, 0]",147,14,133,0,0,True,1
61807798,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
61807688,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
61807558,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
61807598,"[147, 135, 12, 0, 0]",147,135,12,0,0,True,0
61810988,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
61807908,"[147, 52, 95, 0, 0]",147,52,95,0,0,True,1
61829598,"[147, 1, 43, 102, 1]",147,1,43,102,1,True,2
69888078,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61882108,"[42, 29, 13, 0, 0]",42,29,13,0,0,True,0
63066988,"[147, 0, 40, 107, 0]",147,0,40,107,0,True,2
60805988,"[147, 0, 131, 16, 0]",147,0,131,16,0,True,1
61857098,"[147, 0, 143, 4, 0]",147,0,143,4,0,True,1
61854228,"[147, 11, 121, 15, 0]",147,11,121,15,0,True,1
67051678,"[25, 15, 0, 0, 10]",25,15,0,0,10,True,0
61866688,"[147, 122, 25, 0, 0]",147,122,25,0,0,True,0
63002588,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
66029118,"[135, 122, 13, 0, 0]",135,122,13,0,0,True,0
68843798,"[147, 57, 90, 0, 0]",147,57,90,0,0,True,1
61800858,"[147, 1, 117, 29, 0]",147,1,117,29,0,True,1
60801478,"[147, 1, 0, 92, 54]",147,1,0,92,54,True,2
60808508,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61887988,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67017998,"[43, 15, 28, 0, 0]",43,15,28,0,0,True,1
61821458,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
67065078,"[17, 0, 12, 5, 0]",17,0,12,5,0,True,1
61852108,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
66050258,"[132, 0, 132, 0, 0]",132,0,132,0,0,True,1
66069678,"[122, 117, 5, 0, 0]",122,117,5,0,0,True,0
65018918,"[147, 94, 53, 0, 0]",147,94,53,0,0,True,0
66026538,"[122, 69, 53, 0, 0]",122,69,53,0,0,True,0
61830918,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
61853058,"[147, 5, 11, 2, 129]",147,5,11,2,129,True,3
69851118,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
67056658,"[26, 0, 26, 0, 0]",26,0,26,0,0,True,1
60805878,"[147, 113, 34, 0, 0]",147,113,34,0,0,True,0
63090968,"[147, 0, 43, 0, 104]",147,0,43,0,104,True,3
60009168,"[147, 0, 70, 29, 48]",147,0,70,29,48,True,1
61830688,"[147, 0, 0, 16, 131]",147,0,0,16,131,True,3
61830618,"[147, 0, 0, 15, 132]",147,0,0,15,132,True,3
60822658,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67028728,"[18, 11, 7, 0, 0]",18,11,7,0,0,True,0
65027178,"[147, 0, 25, 122, 0]",147,0,25,122,0,True,2
60829918,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
60827928,"[147, 23, 124, 0, 0]",147,23,124,0,0,True,1
61846618,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61830598,"[147, 0, 0, 16, 131]",147,0,0,16,131,True,3
60822988,"[147, 15, 131, 1, 0]",147,15,131,1,0,True,1
61848398,"[147, 54, 93, 0, 0]",147,54,93,0,0,True,1
60827958,"[147, 22, 125, 0, 0]",147,22,125,0,0,True,1
65052678,"[147, 55, 91, 1, 0]",147,55,91,1,0,True,1
62015878,"[147, 15, 132, 0, 0]",147,15,132,0,0,True,1
61876508,"[147, 15, 0, 0, 132]",147,15,0,0,132,True,3
61859158,"[147, 47, 100, 0, 0]",147,47,100,0,0,True,1
69824798,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66061818,"[128, 0, 113, 15, 0]",128,0,113,15,0,True,1
60822728,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61833728,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66052218,"[122, 0, 122, 0, 0]",122,0,122,0,0,True,1
60816768,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66069728,"[122, 0, 121, 1, 0]",122,0,121,1,0,True,1
60815008,"[147, 0, 0, 79, 68]",147,0,0,79,68,True,2
61804498,"[147, 27, 120, 0, 0]",147,27,120,0,0,True,1
61806998,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
60817198,"[147, 22, 80, 45, 0]",147,22,80,45,0,True,1
65059288,"[145, 0, 0, 0, 145]",145,0,0,0,145,True,3
61807318,"[147, 142, 5, 0, 0]",147,142,5,0,0,True,0
61807488,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
66090568,"[66, 5, 30, 31, 0]",66,5,30,31,0,True,2
65011738,"[147, 21, 107, 19, 0]",147,21,107,19,0,True,1
63095598,"[147, 34, 113, 0, 0]",147,34,113,0,0,True,1
91499798,"[147, 36, 111, 0, 0]",147,36,111,0,0,True,1
63025208,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
65016928,"[147, 36, 111, 0, 0]",147,36,111,0,0,True,1
66071268,"[122, 98, 8, 16, 0]",122,98,8,16,0,True,0
63000898,"[147, 126, 21, 0, 0]",147,126,21,0,0,True,0
67029258,"[24, 24, 0, 0, 0]",24,24,0,0,0,True,0
65052768,"[147, 0, 26, 112, 9]",147,0,26,112,9,True,2
66071938,"[122, 87, 19, 6, 10]",122,87,19,6,10,True,0
61810678,"[147, 68, 62, 0, 17]",147,68,62,0,17,True,0
63081998,"[147, 42, 104, 1, 0]",147,42,104,1,0,True,1
66081108,"[97, 32, 12, 53, 0]",97,32,12,53,0,True,2
66052718,"[128, 21, 96, 11, 0]",128,21,96,11,0,True,1
61805828,"[124, 71, 53, 0, 0]",124,71,53,0,0,True,0
66077098,"[67, 53, 14, 0, 0]",67,53,14,0,0,True,0
65008878,"[147, 106, 41, 0, 0]",147,106,41,0,0,True,0
65082738,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
60803878,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
67006208,"[49, 36, 13, 0, 0]",49,36,13,0,0,True,0
63076738,"[137, 0, 137, 0, 0]",137,0,137,0,0,True,1
61859558,"[147, 57, 90, 0, 0]",147,57,90,0,0,True,1
65025018,"[68, 59, 9, 0, 0]",68,59,9,0,0,True,0
67006628,"[51, 23, 28, 0, 0]",51,23,28,0,0,True,1
67016918,"[19, 16, 3, 0, 0]",19,16,3,0,0,True,0
67007968,"[50, 17, 33, 0, 0]",50,17,33,0,0,True,1
63022928,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67009198,"[43, 4, 9, 24, 6]",43,4,9,24,6,True,2
62092978,"[147, 0, 91, 56, 0]",147,0,91,56,0,True,1
61849858,"[147, 7, 140, 0, 0]",147,7,140,0,0,True,1
66021628,"[136, 16, 72, 32, 16]",136,16,72,32,16,True,1
66071518,"[122, 52, 65, 0, 5]",122,52,65,0,5,True,1
60017528,"[147, 32, 115, 0, 0]",147,32,115,0,0,True,1
62081028,"[147, 0, 142, 5, 0]",147,0,142,5,0,True,1
69855618,"[147, 17, 101, 29, 0]",147,17,101,29,0,True,1
65017298,"[147, 54, 93, 0, 0]",147,54,93,0,0,True,1
61870858,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61812188,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
61860688,"[147, 0, 137, 10, 0]",147,0,137,10,0,True,1
60817978,"[147, 125, 22, 0, 0]",147,125,22,0,0,True,0
61812088,"[147, 138, 9, 0, 0]",147,138,9,0,0,True,0
63071608,"[147, 0, 107, 40, 0]",147,0,107,40,0,True,1
61847398,"[147, 32, 115, 0, 0]",147,32,115,0,0,True,1
62079998,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62021628,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
61861808,"[147, 135, 12, 0, 0]",147,135,12,0,0,True,0
69838258,"[147, 31, 116, 0, 0]",147,31,116,0,0,True,1
66075978,"[118, 5, 113, 0, 0]",118,5,113,0,0,True,1
61803008,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
66069768,"[121, 66, 55, 0, 0]",121,66,55,0,0,True,0
67066138,"[17, 16, 1, 0, 0]",17,16,1,0,0,True,0
67011608,"[45, 41, 4, 0, 0]",45,41,4,0,0,True,0
60821178,"[147, 111, 36, 0, 0]",147,111,36,0,0,True,0
61806228,"[147, 126, 21, 0, 0]",147,126,21,0,0,True,0
61807608,"[147, 36, 111, 0, 0]",147,36,111,0,0,True,1
61866078,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
67017538,"[45, 5, 40, 0, 0]",45,5,40,0,0,True,1
61811088,"[147, 90, 57, 0, 0]",147,90,57,0,0,True,0
61829888,"[147, 125, 22, 0, 0]",147,125,22,0,0,True,0
62080008,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
60825528,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
69862488,"[147, 34, 113, 0, 0]",147,34,113,0,0,True,1
60821328,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
60012218,"[147, 0, 12, 126, 9]",147,0,12,126,9,True,2
67062708,"[17, 16, 1, 0, 0]",17,16,1,0,0,True,0
63091698,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65001678,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67022598,"[34, 0, 34, 0, 0]",34,0,34,0,0,True,1
63089268,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
63077828,"[147, 16, 131, 0, 0]",147,16,131,0,0,True,1
61860258,"[147, 16, 131, 0, 0]",147,16,131,0,0,True,1
67010018,"[47, 41, 6, 0, 0]",47,41,6,0,0,True,0
67025238,"[36, 0, 5, 31, 0]",36,0,5,31,0,True,2
66028768,"[137, 0, 92, 45, 0]",137,0,92,45,0,True,1
66078558,"[68, 68, 0, 0, 0]",68,68,0,0,0,True,0
67025228,"[36, 0, 5, 31, 0]",36,0,5,31,0,True,2
60812618,"[147, 0, 142, 5, 0]",147,0,142,5,0,True,1
61825008,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
60005558,"[147, 0, 73, 52, 22]",147,0,73,52,22,True,1
62069768,"[147, 144, 3, 0, 0]",147,144,3,0,0,True,0
60810078,"[147, 0, 103, 44, 0]",147,0,103,44,0,True,1
63090758,"[147, 1, 101, 12, 33]",147,1,101,12,33,True,1
67022828,"[37, 0, 37, 0, 0]",37,0,37,0,0,True,1
67018858,"[39, 36, 3, 0, 0]",39,36,3,0,0,True,0
67021608,"[31, 16, 0, 0, 15]",31,16,0,0,15,True,0
61373066,"[47, 47, 0, 0, 0]",47,47,0,0,0,True,0
65056198,"[147, 0, 112, 35, 0]",147,0,112,35,0,True,1
67001658,"[59, 10, 49, 0, 0]",59,10,49,0,0,True,1
65026808,"[147, 35, 112, 0, 0]",147,35,112,0,0,True,1
66070198,"[37, 0, 21, 16, 0]",37,0,21,16,0,True,1
65025208,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
61832418,"[147, 44, 45, 57, 1]",147,44,45,57,1,True,2
61834228,"[147, 77, 68, 2, 0]",147,77,68,2,0,True,0
61850668,"[147, 0, 138, 9, 0]",147,0,138,9,0,True,1
65025758,"[147, 0, 129, 18, 0]",147,0,129,18,0,True,1
61825508,"[147, 0, 25, 122, 0]",147,0,25,122,0,True,2
69895718,"[147, 0, 0, 16, 131]",147,0,0,16,131,True,3
63019118,"[147, 106, 41, 0, 0]",147,106,41,0,0,True,0
61825518,"[147, 0, 38, 109, 0]",147,0,38,109,0,True,2
60830118,"[147, 0, 100, 47, 0]",147,0,100,47,0,True,1
65077238,"[145, 73, 72, 0, 0]",145,73,72,0,0,True,0
66079758,"[36, 21, 15, 0, 0]",36,21,15,0,0,True,0
66018078,"[147, 100, 12, 35, 0]",147,100,12,35,0,True,0
61829208,"[147, 1, 124, 22, 0]",147,1,124,22,0,True,1
61827218,"[147, 14, 126, 7, 0]",147,14,126,7,0,True,1
65072518,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66029608,"[134, 100, 17, 17, 0]",134,100,17,17,0,True,0
67007178,"[47, 0, 3, 10, 34]",47,0,3,10,34,True,3
61821968,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
65075038,"[147, 91, 45, 11, 0]",147,91,45,11,0,True,0
61890018,"[147, 0, 0, 127, 20]",147,0,0,127,20,True,2
61835998,"[147, 0, 0, 37, 110]",147,0,0,37,110,True,3
67055088,"[28, 2, 26, 0, 0]",28,2,26,0,0,True,1
61858018,"[147, 93, 54, 0, 0]",147,93,54,0,0,True,0
67059888,"[19, 19, 0, 0, 0]",19,19,0,0,0,True,0
66061778,"[126, 126, 0, 0, 0]",126,126,0,0,0,True,0
65012538,"[147, 0, 97, 50, 0]",147,0,97,50,0,True,1
66070698,"[124, 124, 0, 0, 0]",124,124,0,0,0,True,0
66061728,"[130, 76, 54, 0, 0]",130,76,54,0,0,True,0
69852708,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
67017078,"[45, 19, 26, 0, 0]",45,19,26,0,0,True,1
61889298,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
61822588,"[147, 1, 16, 130, 0]",147,1,16,130,0,True,2
67005088,"[53, 53, 0, 0, 0]",53,53,0,0,0,True,0
62089568,"[147, 0, 134, 13, 0]",147,0,134,13,0,True,1
61879178,"[147, 47, 100, 0, 0]",147,47,100,0,0,True,1
61827088,"[147, 7, 119, 21, 0]",147,7,119,21,0,True,1
60008718,"[100, 19, 56, 25, 0]",100,19,56,25,0,True,1
67008038,"[50, 50, 0, 0, 0]",50,50,0,0,0,True,0
61857928,"[147, 0, 0, 84, 63]",147,0,0,84,63,True,2
61883428,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
61830428,"[147, 7, 140, 0, 0]",147,7,140,0,0,True,1
67000118,"[62, 0, 39, 23, 0]",62,0,39,23,0,True,1
66019718,"[146, 34, 112, 0, 0]",146,34,112,0,0,True,1
65088638,"[147, 0, 142, 5, 0]",147,0,142,5,0,True,1
66079128,"[50, 0, 50, 0, 0]",50,0,50,0,0,True,1
65008938,"[147, 6, 141, 0, 0]",147,6,141,0,0,True,1
61889968,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
69814328,"[71, 0, 69, 2, 0]",71,0,69,2,0,True,1
67029188,"[28, 20, 8, 0, 0]",28,20,8,0,0,True,0
66052578,"[128, 91, 37, 0, 0]",128,91,37,0,0,True,0
61842658,"[147, 18, 129, 0, 0]",147,18,129,0,0,True,1
65055138,"[147, 98, 49, 0, 0]",147,98,49,0,0,True,0
